mouse,date,session_dir,xcorr_peak,sync_pass,n_trials,trials_pass,p_right,balance_pass,zscore_std,signal_range_pass,missing_frac,missing_pass,QC_PASS,error,manual_include
SM1B,070824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070824/SM1B,0.9996815072726907,True,351,True,0.4301994301994302,True,1.0165396107211988,True,0.0,True,True,,True
SM1B,071024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071024/SM1B,0.9970669675579981,True,471,True,0.4267515923566879,True,1.0130455246469963,True,0.0,True,True,,True
SM1B,071524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071524/SM1B,0.9987899777254095,True,417,True,0.4724220623501199,True,1.0295490983875355,True,0.0,True,True,,True
SM1B,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM1B,0.9999772858426332,True,524,True,0.5687022900763359,True,1.0215968611657145,True,0.0,True,True,,True
SM1L,070824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070824/SM1L,0.9987868865451035,True,396,True,0.4595959595959596,True,1.0299659034918225,True,0.0,True,True,,True
SM1L,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM1L,0.9980344317434997,True,440,True,0.5204545454545455,True,1.0383638573481,True,0.0,True,True,,True
SM1N,070924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070924/SM1N,0.9984799433595606,True,115,False,0.5826086956521739,True,0.9865847309975889,True,0.0,True,False,,False
SM1N,071124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071124/SM1N,0.9997872947513364,True,231,True,0.3722943722943723,True,1.0090446976817806,True,0.0,True,True,,True
SM1N,071324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071324/SM1N,0.9999184885573438,True,208,True,0.3173076923076923,True,1.0249621822586144,True,0.0,True,True,,True
SM1N,071624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071624/SM1N,0.9999880654841954,True,417,True,0.5179856115107914,True,1.0220501151118309,True,0.0,True,True,,True
SM2B,070924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070924/SM2B,0.9985245923404377,True,457,True,0.6717724288840262,True,1.0211149796458574,True,0.0,True,True,,True
SM2B,071124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071124/SM2B,0.9981109745547867,True,414,True,0.6328502415458938,True,1.0189957125825184,True,0.0,True,True,,True
SM2B,071324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071324/SM2B,0.9871435899200954,True,563,True,0.8969804618117229,True,1.0127760974134976,True,0.0,True,True,,True
SM2L,070924,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070924/SM2L,0.9998205746799492,True,388,True,0.5,True,1.0162112488351072,True,0.0,True,True,,True
SM2L,071124,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071124/SM2L,0.9993965334713802,True,522,True,0.5670498084291188,True,1.0183937706039228,True,0.0,True,True,,True
SM2L,071324,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071324/SM2L,0.9906297211953519,True,373,True,0.6943699731903485,True,1.0266867679842995,True,0.0,True,True,,True
SM2L,071624,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071624/SM2L,0.9955023503212416,True,426,True,0.4295774647887324,True,1.0362105043176943,True,0.0,True,True,,True
SM2N,070824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070824/SM2N,0.9999993106122428,True,314,True,0.6401273885350318,True,0.9766230326537897,True,0.0,True,True,,True
SM2N,071224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071224/SM2N,0.9991858008642552,True,467,True,0.683083511777302,True,1.0138015037913837,True,0.0,True,True,,True
SM2N,071524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071524/SM2N,0.9904451344038546,True,229,True,0.5807860262008734,True,1.0271547146552107,True,0.0,True,True,,True
SM2N,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM2N,0.9999227387227425,True,485,True,0.711340206185567,True,1.009750436886504,True,0.0,True,True,,True
SM2R,070824,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/070824/SM2R,0.9997981314719889,True,385,True,0.35064935064935066,True,1.0198076761336603,True,0.0,True,True,,True
SM2R,071024,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071024/SM2R,0.9992303055971248,True,420,True,0.5,True,1.0153149793526883,True,0.0,True,True,,True
SM2R,071224,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071224/SM2R,0.9997573371980004,True,312,True,0.625,True,1.0120242103798367,True,0.0,True,True,,True
SM2R,071524,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071524/SM2R,0.9999985608028836,True,451,True,0.5543237250554324,True,1.0061656620159205,True,0.0,True,True,,True
SM2R,071724,/Volumes/Neurobio/MICROSCOPE/Kevin/3-Experiments/2-Behavior/3-nosepoke_SM/1-raw data/PV-dualphotometry/071724/SM2R,0.9993844229947315,True,374,True,0.5026737967914439,True,1.0301775722469644,True,0.0,True,True,,True
